X	Y
4758.149902	41.841003
4782.050293	45.248867
4804.149902	46.511627
4825.649902	46.728973
4847.050293	46.948353
4868.350098	46.948353
4889.649902	46.948353
4910.950195	46.948353
4932.250000	46.948353
4953.550293	47.058823
4974.800293	46.948353
4996.100098	46.948353
5017.399902	46.948353
5038.700195	47.058823
5059.950195	46.948353
5081.250000	46.948353
5102.550293	46.948353
5123.850098	46.948353
5145.149902	47.058823
5166.399902	1.563844
5805.850098	41.841003
5829.750000	45.248867
5851.850098	46.403709
5873.399902	46.838406
5894.750000	46.948353
5916.050293	46.948353
5937.350098	46.948353
5958.649902	46.948353
5979.950195	46.948353
6001.250000	47.058823
6022.500000	46.948353
6043.800293	46.948353
6065.100098	46.948353
6086.399902	46.948353
6107.700195	47.058823
6128.950195	46.948353
6150.250000	46.948353
6171.550293	46.948353
6192.850098	47.058823
6214.100098	1.581903
6846.250000	41.841003
6870.149902	45.248867
6892.250000	46.403709
6913.800293	46.838406
6935.149902	46.948353
6956.450195	46.948353
6977.750000	46.948353
6999.050293	46.948353
7020.350098	46.948353
7041.649902	47.058823
7062.899902	46.948353
7084.200195	46.948353
7105.500000	46.948353
7126.800293	46.948353
7148.100098	47.058823
7169.350098	46.948353
7190.649902	46.948353
7211.950195	46.948353
7233.250000	1.536452
7884.100098	41.841003
7908.000000	45.351471
7930.050293	46.403709
7951.600098	46.838406
7972.950195	46.838406
7994.300293	46.948353
8015.600098	46.948353
8036.899902	47.058823
8058.149902	46.948353
8079.450195	46.948353
8100.750000	46.948353
8122.050293	46.948353
8143.350098	47.058823
8164.600098	46.948353
8185.899902	46.948353
8207.200195	46.948353
8228.500000	47.058823
8249.750000	46.948353
8271.049805	1.567030
8909.200195	41.841003
8933.100586	45.248867
8955.200195	46.511627
8976.700195	46.728973
8998.100586	46.948353
9019.400391	46.948353
9040.700195	46.948353
9062.000000	46.948353
9083.299805	46.948353
9104.600586	47.058823
9125.850586	46.948353
9147.150391	46.948353
9168.450195	46.948353
9189.750000	47.058823
9211.000000	46.948353
9232.299805	46.948353
9253.600586	46.948353
9274.900391	47.058823
9296.150391	46.948353
